CountryCode,Year,TreeCoverLoss_ha,GrossEmissions_Co2_all_gases_Mg,TreeCoverLoss_ha_std,GrossEmissions_Co2_all_gases_Mg_std
AUS,2030,3.6411866263952106,1570.9712303522974,6.186447394038411,46.84381265154739
BDI,2020,26.9675875811663,14374.185449425131,0.3021562601481144,4.466898212171561
BDI,2021,19.238843870378332,9306.185815745965,14.23471683694066,46.171508389183764
BDI,2022,19.40820910036564,9318.474032957107,14.29785983241918,46.21664512818172
BDI,2023,19.574276096653193,9330.7622501757,14.366528128435728,46.26576109388148
BDI,2024,19.736742044013226,9343.050467375666,14.440654836387202,46.31884362766676
BDI,2025,19.89531540806638,9355.338684592396,14.52016322886493,46.37587910895778
BDI,2026,20.04971678054426,9367.626901822165,14.604966253125973,46.436852972322605
BDI,2027,20.199679667508462,9379.915119025856,14.694966117166171,46.5017497255086
BDI,2028,20.344951224775286,9392.2033362519,14.790053960985354,46.57055296872401
BDI,2029,20.48529293484171,9404.491553464904,14.89010962330407,46.643245414643964
BDI,2030,20.620481221470982,9416.779770668596,14.995001511700567,46.71980890932714
BEN,2020,2.1516852527856827,439.84740701224655,3.2008017230839774,4.466954054712854
BEN,2021,2.1393689843825996,471.99085481697693,3.3832944316504387,46.38368077638658
BEN,2022,2.005949107464403,474.36850615404546,3.424491223766099,46.42311837791762
BEN,2023,1.8843469717539847,476.746157492511,3.4664212273185386,46.466613358542936
BEN,2024,1.7824175585992634,479.1238088295795,3.5061741075328228,46.514154336234405
BEN,2025,1.7032767650671303,481.5014601685107,3.541494204674748,46.56572891876059
BEN,2026,1.6462421538308263,483.8791115055792,3.5710860802444575,46.62132371969401
BEN,2027,1.6081749168224633,486.2567628445104,3.594610618536602,46.680924375369706
BEN,2028,1.5848188172094524,488.63441418344155,3.6124636918544186,46.74451556297653
BEN,2029,1.5718603888526559,491.01206552097574,3.625472731829863,46.81208101992763
BEN,2030,1.5655940570868552,493.3897168589756,3.6346219075132438,46.883603563877166
BES,2020,2.7062693601474166,2963.0202185520902,2.9119476297266713,4.467834764591243
BES,2021,1.928966723382473,2686.7619575257413,2.97384369968343,22.949204076599948
BES,2022,1.926359010860324,2156.1613344096113,2.9739581439850635,36.1385467243316
BES,2023,1.9237512974068522,1646.5267277383246,2.974072640249304,43.46359337194985
BES,2024,1.9211435839533806,1256.4282635140698,2.9741871889398523,47.23494616713493
BES,2025,1.918535870499909,1003.5885088148061,2.974301789737529,49.06012204590638
BES,2026,1.9159281570464373,862.6833348528016,2.974416442871143,49.91733089635477
BES,2027,1.9133204463869333,794.4674333857838,2.974531148021545,50.32559763531584
BES,2028,1.9107127310708165,765.4676904163789,2.9746459054175323,50.53648699601104
BES,2029,1.9081050185486674,754.6424376699142,2.9747607149747894,50.66630508682724
BES,2030,1.9054973060265183,751.3559298352338,2.9748755768438087,50.765999736559294
BGD,2020,459.31858001847286,267524.79890692234,4.4668482573484996,4.466898212171561
BGD,2021,370.1277676987229,215308.82826280594,45.95159500658978,46.171508389183764
BGD,2022,370.08341512817424,215164.27417063713,45.952688739713444,46.21664512818172
BGD,2023,370.03906255739275,215019.72007858753,45.95378298786036,46.26576109388148
BGD,2024,369.9947099867277,214875.16598653793,45.95487775094814,46.31884362766676
BGD,2025,369.9503574160626,214730.61189436913,45.955973028970384,46.37587910895778
BGD,2026,369.9060048456304,214586.05780255795,45.95706882187,46.436852972322605
BGD,2027,369.86165227519814,214441.50371050835,45.958165129645636,46.5017497255086
BGD,2028,369.8172997048823,214296.94961822033,45.95926195222498,46.57055296872401
BGD,2029,369.77294713421725,214152.39552628994,45.96035928958129,46.643245414643964
BGD,2030,369.7285945639014,214007.84143424034,45.961457141682786,46.71980890932714
BHS,2020,4.948836375260726,740.8547535538673,4.466898838071243,4.466898212171561
BHS,2021,86.75988094275817,14989.983524799347,46.171508389183764,46.171508389183764
BHS,2022,87.54551480035298,15127.391998291016,46.21664512818172,46.21664512818172
BHS,2023,88.33114865748212,15264.800471782684,46.26576109388148,46.26576109388148
BHS,2024,89.11678251530975,15402.208945274353,46.31884362766676,46.31884362766676
BHS,2025,89.90241637337022,15539.617418885231,46.37587910895778,46.37587910895778
BHS,2026,90.68805023119785,15677.0258923769,46.436852972322605,46.436852972322605
BHS,2027,91.47368408786133,15814.434365868568,46.5017497255086,46.5017497255086
BHS,2028,92.25931794499047,15951.842839479446,46.57055296872401,46.57055296872401
BHS,2029,93.0449518035166,16089.251313090324,46.643245414643964,46.643245414643964
BHS,2030,93.83058566087857,16226.659786581993,46.71980890932714,46.71980890932714
BLZ,2020,15905.209915402811,7959413.153887749,4.466790112851841,4.466817725682935
BLZ,2021,8122.6151209645905,3695065.756998539,45.547669574787996,45.8191537511754
BLZ,2022,6930.730098078027,3210050.704492569,46.501374667049134,46.440935222259434
BLZ,2023,6755.840917502996,3167317.383758068,46.63129951325255,46.52654647454316
BLZ,2024,6750.2987841926515,3172747.132589817,46.69418107981116,46.58298588794195
BLZ,2025,6767.248993796296,3182366.269964218,46.75291799288173,46.64072715253482
BLZ,2026,6786.898987448774,3192314.869120121,46.81465706121751,46.70221593968712
BLZ,2027,6806.854867647402,3202287.9292247295,46.88023278154729,46.76763098092039
BLZ,2028,6826.844134453684,3212262.739030838,46.94972578824954,46.8369703477632
BLZ,2029,6846.836951188743,3222237.6707668304,47.02312937956769,46.910217688376754
BLZ,2030,6866.83013814874,3232212.6108312607,47.100426417894084,46.98735480066525
BOL,2020,276389.06007897854,128408259.48205566,4.468252321749688,4.466753033809409
BOL,2021,175684.61712360382,86232542.5218811,45.35154542702921,45.54532625983476
BOL,2022,158361.76958155632,80129341.19522095,46.577264833919735,46.53410973485291
BOL,2023,157959.31189465523,80135700.38754272,46.65227853641425,46.59763911289949
BOL,2024,158355.92634177208,80328556.58703613,46.70612028017522,46.65131433436671
BOL,2025,158757.24251270294,80521955.42623901,46.76379738384639,46.708925498364614
BOL,2026,159158.56221318245,80715354.41778564,46.82543676736102,46.770497369055185
BOL,2027,159559.8819143772,80908753.40951538,46.89102291229634,46.83601433707497
BOL,2028,159961.20161533356,81102152.4010315,46.960539282238166,46.9054598709774
BOL,2029,160362.5213161707,81295551.39263916,47.03396845052089,46.97881654888348
BOL,2030,160763.84101724625,81488950.38427734,47.11129212133938,47.056066079236835
BRA,2020,1702188.9050073624,1063999524.7348633,4.4666860472975065,4.466728393611866
BRA,2021,1392152.3962783813,881524931.8168945,45.25111270149064,45.46222018380611
BRA,2022,1339245.479590416,851887318.5141602,46.26726487160188,46.513580493719104
BRA,2023,1329216.975687027,847146450.4282227,46.36514112462835,46.65988300613932
BRA,2024,1327535.6310091019,846964003.9155273,46.37869245536245,46.72555702805614
BRA,2025,1327142.9746761322,847447582.8925781,46.38179875188221,46.78478516996614
BRA,2026,1326929.8242177963,848019117.5976562,46.38351107206905,46.846628771818246
BRA,2027,1326740.2591371536,848601617.0795898,46.38504254506912,46.91225051092346
BRA,2028,1326553.678273201,849185433.3881836,46.386551822833816,46.98178191090091
BRA,2029,1326367.465168953,849769403.762207,46.388058979499505,47.05522352117107
BRA,2030,1326181.2965097427,850353391.815918,46.38956649027229,47.132559176713805
BRN,2020,544.4548721478786,403656.4405774474,4.4751170998216985,4.466855047816252
BRN,2021,714.086587671598,579063.2056835294,45.83650845496959,45.998292540975434
BRN,2022,726.3702520125662,592969.1996071339,46.13136356932027,46.378968730917116
BRN,2023,726.568538792606,593608.9229608178,46.137525849945035,46.42905048029123
BRN,2024,726.727537589788,594207.1415203214,46.14348003149366,46.48244574616447
BRN,2025,726.886533586192,594805.3548689485,46.14979834551168,46.53980793118013
BRN,2026,727.0455295839929,595403.5682132244,46.156480683225524,46.60112247079432
BRN,2027,727.2045255799894,596001.7815583348,46.16352688653881,46.66637378609746
BRN,2028,727.3635215770919,596599.9949026108,46.17093678889692,46.73554538780911
BRN,2029,727.5225175742526,597198.208247304,46.17871021518049,46.80861989624188
BRN,2030,727.6815135711804,597796.4215917587,46.186846981867255,46.88557906252647
BTN,2020,472.29310647258535,294372.4731668234,4.466623609407451,4.463947098318621
BTN,2021,390.41926535754465,242113.240172863,45.05232866845189,45.10353784330792
BTN,2022,375.3318606161047,232727.76852071285,46.538637912195675,46.2832536351965
BTN,2023,372.025497775292,230617.3433150053,46.7803897361396,46.41257097483728
BTN,2024,371.99984289170243,230217.45365691185,46.86540083019006,46.43190886227119
BTN,2025,372.67114439746365,230126.68062233925,46.92872446893694,46.43614989254683
BTN,2026,373.4746288917959,230085.87581849098,46.99147343969026,46.43810535982909
BTN,2027,374.3016571835615,230052.66278457642,47.05737346011556,46.4397204174687
BTN,2028,375.1327147819102,230020.55846500397,47.12706894386844,46.44128676912475
BTN,2029,375.96444314182736,229988.61168265343,47.20065605646144,46.44284684947561
BTN,2030,376.7962809186429,229956.6868376732,47.27813555383897,46.44440667649773
CAF,2020,14713.978119261563,9586474.529518127,4.466751273643431,4.466746084152173
CAF,2021,9857.545077312738,6339173.670051575,45.497240120794544,45.55801482042527
CAF,2022,9090.482237625867,5807547.937122345,46.50891826949106,46.53090356359524
CAF,2023,8979.098545253277,5805918.344333649,46.648372893271926,46.59380851757282
CAF,2024,8982.597327861935,5820396.8144340515,46.71285705623616,46.64747534097073
CAF,2025,9002.221109036356,5834919.791671753,46.77187196318128,46.70508167449846
CAF,2026,9023.89289856702,5849442.780483246,46.83367053760414,46.76664858002014
CAF,2027,9045.810348380357,5863965.769294739,46.89927341801506,46.83216044683929
CAF,2028,9067.756193086505,5878488.7581214905,46.96878950820636,46.901600744085805
CAF,2029,9089.705235600471,5893011.7469444275,47.042216048694236,46.974952050252966
CAF,2030,9111.654631387442,5907534.73576355,47.119536419011595,47.0521960743403
CHN,2020,1146.1567369361874,599612.7228338718,4.504307540218956,4.4673154387728236
CHN,2021,2152.649133054074,1211348.0137735605,39.76751430848836,39.93847177832956
CHN,2022,2526.3163794309366,1432231.5494927168,42.88030833250471,43.164213545511245
CHN,2023,2887.3643304440193,1643886.8382259607,45.44279851200293,45.7901105594925
CHN,2024,3164.4593798716087,1803526.0850270987,47.04405004398897,47.41347582946832
CHN,2025,3340.5120921537746,1902331.1821751595,47.8516031074157,48.23989026545085
CHN,2026,3434.9452858129516,1953480.186335802,48.201258334209406,48.62408730296285
CHN,2027,3478.3370222046506,1975920.4635571241,48.33865330922336,48.81123696103611
CHN,2028,3495.811369544128,1984427.3752589226,48.389502683107914,48.922328445944764
CHN,2029,3502.365209126612,1987368.6176273823,48.40812564571999,49.00843782722836
CHN,2030,3505.055823393748,1988458.8830871582,48.41593547372217,49.08914281447386
CIV,2020,12982.61052493751,6213011.158683777,4.466864912388942,4.466839596965634
CIV,2021,17874.260534755886,8037654.54782486,46.01916462836851,45.78333336188661
CIV,2022,18233.406411133707,8190629.490406036,46.36788198479028,46.12307301854134
CIV,2023,18249.887171551585,8202147.1854400635,46.41788317674197,46.13870075917019
CIV,2024,18265.32133500278,8203729.364631653,46.47125974182995,46.14074986682859
CIV,2025,18280.755431346595,8204747.822093964,46.5286025143129,46.14206386336607
CIV,2026,18296.18952768296,8205737.266170502,46.58989688843754,46.143340635190725
CIV,2027,18311.623624034226,8206725.298480988,46.6551272896115,46.1446161590064
CIV,2028,18327.057720385492,8207713.264549255,46.72427723298962,46.14589219040908
CIV,2029,18342.491816729307,8208701.227596283,46.79732934340362,46.147168811919485
CIV,2030,18357.925913080573,8209689.190509796,46.874265376632735,46.14844602723222
CMR,2020,99977.86412280798,68185647.48408508,4.46426285707421,4.464846710102305
CMR,2021,66692.04480323195,44056067.029174805,37.60522831116491,37.540269667676604
CMR,2022,64158.48004984856,42617611.68533325,39.533559438753386,39.43127055400498
CMR,2023,61013.60403549671,40700370.64225769,41.63718527928785,41.50224982565633
CMR,2024,57576.6838594079,38509189.05541992,43.70008607990234,43.547409225700974
CMR,2025,54137.68593800068,36241159.80377197,45.54955249817609,45.398319811312305
CMR,2026,50930.95932081342,34065257.69267273,47.0873729043729,46.954735874760054
CMR,2027,48119.511047273874,32108076.604385376,48.28894020281126,48.18603184115291
CMR,2028,45791.225525438786,30447470.626083374,49.18294184418367,49.11395345153671
CMR,2029,43966.133284926414,29114221.587600708,49.82568856563566,49.789233048461696
CMR,2030,42611.70254546404,28100152.333084106,50.27982797277537,50.27123534432936
COD,2020,490130.8268170357,347814353.1612549,4.464492499205157,4.469378163171952
COD,2021,425540.6717967987,299582182.60424805,37.905727276166836,37.892716581903606
COD,2022,404749.5508121252,285152135.9530029,40.008276062819284,39.98763548839043
COD,2023,382191.83286237717,269203310.0819092,42.25577407405796,42.229136262419296
COD,2024,360229.3171880245,253456122.19934082,44.38254828755068,44.35377526396249
COD,2025,340592.07942438126,239208657.32141113,46.20082063712758,46.17423596221592
COD,2026,324278.5012111664,227245978.37805176,47.63011800521658,47.6089672626267
COD,2027,311610.53107333183,217863096.97155762,48.68059742365563,48.66638642159236
COD,2028,302392.4964931011,210968184.49658203,49.41558139757511,49.408256187501706
COD,2029,296111.08481669426,206222183.70056152,49.915431113686154,49.9139852287082
COD,2030,292122.6766167879,203174903.49121094,50.254060167035405,50.257146980798645
COG,2020,26291.107751831412,16956456.65196228,4.464578335039066,4.4714085583571395
COG,2021,24250.610285036266,15777319.23348236,38.26648666016069,38.41327219615219
COG,2022,22686.845074109733,14722384.54473114,40.567634096605005,40.81349300465609
COG,2023,21299.774650484324,13816773.698242188,42.92990370279241,43.268830529657706
COG,2024,20167.289049379528,13106362.528549194,45.019541061756115,45.42672465264946
COG,2025,19307.549087271094,12592715.405143738,46.651434767921224,47.10211655795013
COG,2026,18696.996666565537,12249346.614082336,47.79928337159369,48.280676683764916
COG,2027,18289.83426205069,12037640.951904297,48.5398613091777,49.05226626189905
COG,2028,18034.119873851538,11918647.306724548,48.98588837574166,49.53752844817129
COG,2029,17882.388047598302,11859714.997810364,49.24066447533961,49.8421557014431
COG,2030,17796.861669577658,11836782.485664368,49.380446181529855,50.041716350266945
COL,2020,166129.20080256462,107621258.43908691,4.465868473001835,4.465818278877167
COL,2021,118026.27141153812,75901834.89868164,42.14589585529502,42.10329321515939
COL,2022,105272.65549832582,67645043.38562012,45.30348728817139,45.26731909373166
COL,2023,96916.98234772682,62169528.67254639,46.811897255668384,46.79632584923491
COL,2024,92234.78202366829,59067722.8939209,47.484727072750125,47.484551622610496
COL,2025,89839.27368724346,57463106.435913086,47.80703285608435,47.815793374987734
COL,2026,88707.05066883564,56694864.1607666,47.985682803401396,47.99930522020134
COL,2027,88228.70073723793,56364013.76953125,48.10451200325059,48.120748727332476
COL,2028,88075.15408307314,56252595.71850586,48.198663487871734,48.21629793873423
COL,2029,88078.4395712018,56248161.597961426,48.28360171715025,48.30197421947064
COL,2030,88155.89813810587,56294809.82281494,48.36635929387958,48.38511388369865
COM,2020,35.86099115444813,20297.15658928454,0.34289360521168255,0.5118374636772243
COM,2021,28.837054122355767,13218.682520672679,21.453605081802497,42.56544941183981
COM,2022,25.301185577292927,12176.259107455611,23.329138742215513,46.49358122210063
COM,2023,24.363741241279058,12098.227823868394,23.901748204491756,46.633641362762674
COM,2024,24.432326176727656,12089.20829257369,24.069973128376937,46.641666876670165
COM,2025,24.68585567403352,12084.7315120399,24.178776947337976,46.64400255212238
COM,2026,24.957757552911062,12080.639136329293,24.28700587197288,46.645903872406066
COM,2027,25.230676178005524,12076.580526441336,24.401382713280107,46.64776724311547
COM,2028,25.503626097692177,12072.524804010987,24.52226305376238,46.64962809051571
COM,2029,25.77657654765062,12068.469323143363,24.64956649115622,46.651489496479996
COM,2030,26.049527002556715,12064.413862198591,24.783194324066603,46.65335172211226
CRI,2020,1279.0702421898022,774198.2561430931,0.007818577310010484,4.466842706801284
CRI,2021,1380.496687013656,788472.333065033,45.87354992066371,45.925846348456645
CRI,2022,1394.7064430220053,792980.6052298546,46.27035327668674,46.41293736915288
CRI,2023,1400.1564372647554,795904.6949505806,46.32079521197864,46.46417376978076
CRI,2024,1405.5698606185615,798817.7777810097,46.374312357794075,46.517625534235506
CRI,2025,1410.9832800794393,801730.8579659462,46.431805168047724,46.5750460739581
CRI,2026,1416.396699545905,804643.9381489754,46.49325899184844,46.63642115573493
CRI,2027,1421.8101190067828,807557.0183320045,46.55865814448531,46.701735188487085
CRI,2028,1427.2235384732485,810470.0985159874,46.62798602513656,46.77097167039398
CRI,2029,1432.636957935989,813383.1786990166,46.70122513727737,46.84411320908765
CRI,2030,1438.0503773968667,816296.2588820457,46.77835710984806,46.921141542758484
CUB,2020,315.2144138254225,104933.26620483398,4.466898212171561,4.466898327677371
CUB,2021,2236.709083661437,888546.7171669006,46.171508389183764,46.1671593847026
CUB,2022,2252.6458952613175,901162.907705307,46.21664512818172,46.23100096918386
CUB,2023,2268.582706861198,908474.8438186646,46.26576109388148,46.280146828835825
CUB,2024,2284.5195184499025,915786.7663803101,46.31884362766676,46.33326074350478
CUB,2025,2300.4563300423324,923098.6889400482,46.37587910895778,46.39032912944942
CUB,2026,2316.3931416347623,930410.6115016937,46.436852972322605,46.45133741174296
CUB,2027,2332.329953223467,937722.5340614319,46.5017497255086,46.516270088268264
CUB,2028,2348.266764819622,945034.45662117,46.57055296872401,46.585110749022455
CUB,2029,2364.203576415777,952346.3791790009,46.643245414643964,46.657842096046714
CUB,2030,2380.1403880156577,959658.3017368317,46.71980890932714,46.73444596444704
CYM,2020,0.4356649722903967,214.06652231421322,0.3049041737203484,4.464918045867572
CYM,2021,4.976729856804013,1166.9448961764574,7.368973319987667,39.46550522706965
CYM,2022,7.531856963876635,1576.3519044565037,11.470767214702565,46.8204416177248
CYM,2023,7.95704908343032,1655.2945911837742,13.049156962456378,47.45117889341635
CYM,2024,7.683424294926226,1670.6492228843272,13.484916377015697,47.554748043651124
CYM,2025,7.499608896207064,1677.957936857827,13.589273425474765,47.61973516406907
CYM,2026,7.444589089602232,1684.041777732782,13.617029600567102,47.682856655834016
CYM,2027,7.433638052549213,1689.9133537160233,13.62633559333858,47.74891349802449
CYM,2028,7.43292581057176,1695.7486942857504,13.63032804668871,47.8187198399113
CYM,2029,7.434847631957382,1701.5779972653836,13.632478530538101,47.89240218581524
CYM,2030,7.437691194470972,1707.4063126873225,13.633929541432234,47.96996678548113
DMA,2020,14.292532034218311,8326.154523849487,4.466915482133559,4.466915482133559
DMA,2021,937.7189760506153,549296.8323135376,46.24004750598703,46.24004750598703
DMA,2022,947.7668432816863,555182.3549556732,46.2862119304887,46.2862119304887
DMA,2023,957.8147105388343,561067.8776016235,46.33635616996712,46.33635616996712
DMA,2024,967.86257776618,566953.4002456665,46.39046731887645,46.39046731887645
DMA,2025,977.9104450121522,572838.9228858948,46.448531513216494,46.448531513216494
DMA,2026,987.9583122543991,578724.4455318451,46.51053394793071,46.51053394793071
DMA,2027,998.0061794929206,584609.9681758881,46.57645889532237,46.57645889532237
DMA,2028,1008.0540467351675,590495.4908218384,46.64628972436704,46.64628972436704
DMA,2029,1018.1019139811397,596381.0134658813,46.72000892111734,46.72000892111734
DMA,2030,1028.1497812122107,602266.5361099243,46.797598109794116,46.797598109794116
DOM,2020,1846.95793600264,793966.8377635479,4.466898212171561,4.466898212171561
DOM,2021,1195.4008395825513,503205.2423694134,46.171508389183764,46.171508389183764
DOM,2022,1196.0058907999191,503600.8032987118,46.21664512818172,46.21664512818172
DOM,2023,1196.6109420179855,503996.3642280102,46.26576109388148,46.26576109388148
DOM,2024,1197.2159932367504,504391.92515683174,46.31884362766676,46.31884362766676
DOM,2025,1197.821044452954,504787.48608624935,46.37587910895778,46.37587910895778
DOM,2026,1198.4260956710204,505183.04701542854,46.436852972322605,46.436852972322605
DOM,2027,1199.0311468911823,505578.60794460773,46.5017497255086,46.5017497255086
DOM,2028,1199.6361981062219,505974.16887283325,46.57055296872401,46.57055296872401
DOM,2029,1200.2412493256852,506369.7298030853,46.643245414643964,46.643245414643964
DOM,2030,1200.846300543286,506765.2907319069,46.71980890932714,46.71980890932714
ECU,2020,19697.352321101353,15407255.758817673,4.471296301070913,4.4670783240090515
ECU,2021,13205.362549850717,10102790.472019196,43.787438815637955,43.4974954030467
ECU,2022,10987.474000209942,8768183.005290985,46.63088801228308,46.185694748323996
ECU,2023,10351.917754862458,8110776.184968948,47.02926179763243,47.019815461170985
ECU,2024,10310.106749244034,7849741.91103363,47.10633492598708,47.30255341407618
ECU,2025,10330.746587874368,7761692.06111145,47.1651239297425,47.43261529386613
ECU,2026,10353.69810900651,7740650.119466782,47.22709627371445,47.51845847746294
ECU,2027,10376.681533966213,7743928.219711304,47.29300596665884,47.59240726175685
ECU,2028,10399.665126275271,7755677.578792572,47.36284723754512,47.664963082836
ECU,2029,10422.64871893078,7770295.2424964905,47.43660277729595,47.73964553279344
ECU,2030,10445.632311593741,7785864.174186707,47.51425435791009,47.81762665591279
ETH,2020,4601.673184251413,2549669.163455963,4.4675672190658915,4.466852672104977
ETH,2021,4013.1584739349782,2300415.6366376877,45.89992407335259,45.944506610172105
ETH,2022,3966.3795690983534,2284658.348233223,46.41464322963806,46.39765308431109
ETH,2023,3971.612404352054,2288539.000799179,46.48948842051448,46.467049493734734
ETH,2024,3981.072614295408,2293783.6956624985,46.54469785196796,46.521706116532364
ETH,2025,3990.8244540113956,2299110.0025873184,46.60226872709215,46.579198510910274
ETH,2026,4000.5948348790407,2304440.8330335617,46.66369028406407,46.64058034574625
ETH,2027,4010.366338144988,2309771.902786255,46.729045494447654,46.705897582796865
ETH,2028,4020.137907166034,2315102.984805107,46.79832397358697,46.775137077896176
ETH,2029,4029.909479957074,2320434.0674409866,46.871508689819734,46.848281615810784
ETH,2030,4039.68105295673,2325765.15010643,46.94858139694154,46.925312944721185
FJI,2020,167.50660879723728,100355.62339568138,4.466973104136358,4.466898212171561
FJI,2021,333.7725564027205,194934.90100240707,46.17150025370974,46.171508389183764
FJI,2022,335.89442861732095,196184.90541386604,46.21668045221887,46.21664512818172
FJI,2023,338.01354298274964,197434.90982556343,46.265796492410786,46.26576109388148
FJI,2024,340.1326573342085,198684.91423678398,46.318879104328765,46.31884362766676
FJI,2025,342.251771686133,199934.91864848137,46.37591466760187,46.37587910895778
FJI,2026,344.37088603898883,201184.92305970192,46.43688861673411,46.436852972322605
FJI,2027,346.49000038951635,202434.9274713993,46.50178545947813,46.5017497255086
FJI,2028,348.6091147409752,203684.9318833351,46.57058879599629,46.57055296872401
FJI,2029,350.72822909336537,204934.93629455566,46.643281338927046,46.643245414643964
FJI,2030,352.8473434448242,206184.94070649147,46.71984493435138,46.71980890932714
GAB,2020,10641.954622782767,6813086.431983948,4.466344915800951,4.466318169580731
GAB,2021,12176.843541890383,7823505.8177986145,43.966401525174916,43.85624211277283
GAB,2022,12604.76815636456,8061281.897827148,46.464550834725046,46.32946598362116
GAB,2023,12774.872684903443,8182809.75472641,46.99121842306687,46.99916680833483
GAB,2024,12845.641187660396,8237562.377250671,47.15604819758584,47.21468821922708
GAB,2025,12882.460434801877,8265683.877532959,47.24258589476044,47.31889789230145
GAB,2026,12909.04135774076,8284530.825092316,47.31214663095922,47.39468683699717
GAB,2027,12932.735971957445,8300370.486106873,47.380076104436654,47.46476549780273
GAB,2028,12955.650568522513,8315277.201324463,47.45045347340183,47.535865622051915
GAB,2029,12978.360390111804,8329903.068317413,47.52435536408883,47.61000971142951
GAB,2030,13001.017576806247,8344446.214252472,47.602051133806924,47.68779082160971
GHA,2020,14225.558601289988,6373247.273662567,4.473099919869024,4.46944574149428
GHA,2021,9189.750437527895,4078712.8205108643,38.65889066556136,38.63176890476164
GHA,2022,8631.338523454964,3843142.3346099854,41.20266687868498,41.15974607164392
GHA,2023,8001.401906214654,3570686.9910202026,43.73739035385677,43.68649885526114
GHA,2024,7384.246526047587,3298797.057106018,45.87192586224509,45.82489475507339
GHA,2025,6843.932578958571,3057077.013824463,47.44130502999589,47.40700885798548
GHA,2026,6416.4743108302355,2863187.4572792053,48.48016556819897,48.4615683571042
GHA,2027,6109.684620201588,2722179.4795913696,49.12102422307367,49.116417959212896
GHA,2028,5910.011480040848,2629155.2436332703,49.505277269545715,49.511019794093876
GHA,2029,5792.797759078443,2573719.892036438,49.740943842985516,49.75347143232398
GHA,2030,5731.739557541907,2544284.5228881836,49.897327507216545,49.913938458633815
GIN,2020,1296.9798226591665,656569.0675351918,4.472578863813343,4.465969889943065
